,Unnamed: 0,hypothesis,context,img_id,hypothesis_avg_overall_blv_rating,reference_count,references,hypothesis_avg_overall_sighted_rating,hypothesis_length,avg_reference_length,max_reference_length,min_reference_length,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,Spice
175,176,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,1,"A typical American dinner, as presented for a special occasion or holiday.",4.66666666666667,78,74.0,74,74,0.11764705881660904,2.7116307225687105e-09,7.884786607697402e-12,4.3257403657294177e-13,0.0410958904109589,0.1423570595099183,
176,177,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,1,A table is set in a home and a turkey and wine are on the table.,4.66666666666667,78,64.0,64,64,0.4117647058581315,0.27785946509625026,0.2175352839758242,0.16467029854777943,0.2527287621592804,0.36563436563436563,
177,178,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,1,A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.,4.66666666666667,78,92.0,92,92,0.49307260724963853,0.2783786809026082,0.20536361142503526,0.15090393343352895,0.2132998806080562,0.42620087336244544,
178,179,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,"A typical American holiday dinner table is shown and the main course is a roasted turkey.|A typical American dinner, as presented for a special occasion or holiday.",4.66666666666667,78,81.5,89,74,0.35294117644982703,0.14852213143749163,1.1371830096917182e-06,3.2014060613745118e-09,0.13708185877898058,0.3046953046953047,
179,180,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,A typical American holiday dinner table is shown and the main course is a roasted turkey.|A table is set in a home and a turkey and wine are on the table.,4.66666666666667,78,76.5,89,64,0.47058823526643606,0.29704426287498314,0.22743660193834345,0.17026024720662883,0.2527287621592804,0.36563436563436563,
180,181,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,A typical American holiday dinner table is shown and the main course is a roasted turkey.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.,4.66666666666667,78,90.5,92,89,0.6470588234913496,0.4021998332455238,0.27836043274885724,0.1981178554742336,0.2132998806080562,0.42620087336244544,
181,182,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,"A typical American dinner, as presented for a special occasion or holiday.|A table is set in a home and a turkey and wine are on the table.",4.66666666666667,78,69.0,74,64,0.4117647058581315,0.27785946509625026,0.2175352839758242,0.16467029854777943,0.2527287621592804,0.36563436563436563,
182,183,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,"A typical American dinner, as presented for a special occasion or holiday.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.",4.66666666666667,78,83.0,92,74,0.49307260724963853,0.2783786809026082,0.20536361142503526,0.15090393343352895,0.2132998806080562,0.42620087336244544,
183,184,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,2,A table is set in a home and a turkey and wine are on the table.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.,4.66666666666667,78,78.0,92,64,0.6470588234913496,0.4925921830420076,0.40146521452262357,0.31007120063991106,0.24867437758475394,0.42620087336244544,
184,185,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,3,"A typical American holiday dinner table is shown and the main course is a roasted turkey.|A typical American dinner, as presented for a special occasion or holiday.|A table is set in a home and a turkey and wine are on the table.",4.66666666666667,78,75.6666666666667,89,64,0.47058823526643606,0.29704426287498314,0.22743660193834345,0.17026024720662883,0.2527287621592804,0.36563436563436563,
185,186,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,3,"A typical American holiday dinner table is shown and the main course is a roasted turkey.|A typical American dinner, as presented for a special occasion or holiday.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.",4.66666666666667,78,85.0,92,74,0.6470588234913496,0.4021998332455238,0.27836043274885724,0.1981178554742336,0.2132998806080562,0.42620087336244544,
186,187,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,3,A typical American holiday dinner table is shown and the main course is a roasted turkey.|A table is set in a home and a turkey and wine are on the table.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.,4.66666666666667,78,81.6666666666667,92,64,0.7058823528996541,0.5144957553963163,0.41327973294592996,0.31689002672482686,0.24867437758475394,0.42620087336244544,
187,188,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,3,"A typical American dinner, as presented for a special occasion or holiday.|A table is set in a home and a turkey and wine are on the table.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.",4.66666666666667,78,76.6666666666667,92,64,0.6470588234913496,0.4925921830420076,0.40146521452262357,0.31007120063991106,0.24867437758475394,0.42620087336244544,
188,189,A table is set with a large turkey while a person is opening a bottle of wine.,American cuisine,laid_table14,3.75,4,"A typical American holiday dinner table is shown and the main course is a roasted turkey.|A typical American dinner, as presented for a special occasion or holiday.|A table is set in a home and a turkey and wine are on the table.|A turkey that is sitting on a cutting board on a dining room table next to a bottle of wine.",4.66666666666667,78,79.75,92,64,0.7058823528996541,0.5144957553963163,0.41327973294592996,0.31689002672482686,0.24867437758475394,0.42620087336244544,
189,190,"A typical American dinner, as presented for a special occasion or holiday.",American cuisine,laid_table14,1.25,1,A typical American holiday dinner table is shown and the main course is a roasted turkey.,2.25,74,89.0,89,89,0.23884377015145591,0.17639781467373838,0.13063930397522996,2.052596382687479e-05,0.2116052281088702,0.2785388127853881,
190,191,"A typical American dinner, as presented for a special occasion or holiday.",American cuisine,laid_table14,1.25,1,A table is set with a large turkey while a person is opening a bottle of wine.,2.25,74,78.0,78,78,0.10987343834842846,2.566090672359712e-09,7.571745136772192e-12,4.222769290519356e-13,0.034482758620689655,0.13377192982456138,
